Line Item Details/Line Item ID,Identity Details/Customer Name,Identity Details/Resource Purchase Account ID,Identity Details/Resource Purchase Account,Identity Details/Resource Owner Account ID,Identity Details/Resource Owner Account,Billing Details/Service Entity,Billing Details/Billing Month,Billing Details/Line Item Type,Billing Details/Consume Type,Product Details/Product Code,Product Details/Product Name,Product Details/Commodity Code,Product Details/Commodity Name,Product Details/Billing Item Code,Product Details/Billing Item Name,Product Details/Purchase Configuration,Product Details/Instance Type,Resource Details/Resource ID,Resource Details/Instance ID,Resource Details/Resource Name,Resource Details/Region Code,Resource Details/Region,Duration Details/Charge Duration,Duration Details/Charge Duration Unit,Usage Details/Usage,Usage Details/Usage Unit,Pricing Details/List Price,Pricing Details/List Price Unit,Pricing Details/Currency,Fee Details/Gross Amount,Fee Details/Billing Formula,Prepaid Purchase Offset Details/Prepaid Purchase Offset from Total List Price,Prepaid Purchase Offset Details/Amount After Prepaid Purchase Offset,Prepaid Purchase Offset Details/Prepaid Purchase Offset Amount,Discount Details/Discount Amount,Discount Details/Amount After Price Reduction,Coupon Deduction Details/Coupon Deduction Amount,Payable Details/Tax-exclusive Payable Amount
12dffcaaaf2ec916b5ac458254ae0e64,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,YUNMARKET_THIRD_PARTY,Third-Party Services in Marketplace,sgcmgj00036196,sgcmgj00036196,package_version,package_version,"[{""name"":""package_version"",""value"":""yuncode3019600001""}]",,,5000003360156	,,-,-,,,,,0,,USD,0,,,,,0,0,0,0
583cd6f44b7b518d494e453bc18536aa,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_os,Operating System,"[{""name"":""Instance Family"",""value"":""Memory-optimized Type r6""},{""name"":""Flow type"",""value"":""IO optimized instance""},{""name"":""OS Type"",""value"":""windows""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4naa3flk3oihhcw96dz,CKSG-QLIKQVP02,ap-southeast-1,Singapore,64,hours,,,0,USD/Hour,USD,0,List Price*Charge Duration,,,,0,0,0,0
584ca7fe2971ef0f35a28d1e790e8a1b,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_bandwidth,Public Bandwidth,"[{""name"":""Bandwidth"",""value"":""[0Kbps, 1024Kbps)""},{""name"":""Region"",""value"":""Singapore""}]",,i-t4n1sagyz8dlty5u99r7,i-t4n1sagyz8dlty5u99r7,W2022STDCIS,ap-southeast-1,Singapore,,,,,0,USD/Hour,USD,0,,,,,0,0,0,0
5901751e52c8fdf1ca308b38425ceb89,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_os,Operating System,"[{""name"":""Instance Family"",""value"":""Memory-optimized Type r6""},{""name"":""Flow type"",""value"":""IO optimized instance""},{""name"":""OS Type"",""value"":""windows""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4ncl77vnk4iafkpdrh4,POS-UAT-XODB01,ap-southeast-1,Singapore,16,hours,,,0,USD/Hour,USD,0,List Price*Charge Duration,,,,0,0,0,0
59fc9d059d89dc7d3e15d4cbd901d4ed,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),systemdisk,System Disk,"[{""name"":""System disk type"",""value"":""Enhanced SSD(ESSD)""},{""name"":""Performance Level"",""value"":""PL0""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4nh4d77o4t0qlf588ps,POS-CheckMK,ap-southeast-1,Singapore,76,hours,100,GiB,0.0001266,USD/(GiB*hours),USD,0.96216,List Price*Charge Duration*Usage,,,,0,0.96216,0,0.96216
59ff7d965a07b39eff817985a65219aa,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),systemdisk,System Disk,"[{""name"":""System disk type"",""value"":""Enhanced SSD(ESSD)""},{""name"":""Performance Level"",""value"":""PL0""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4n3c0t22fhcq5ccg2qa,POS-DEV-OBAPP01,ap-southeast-1,Singapore,64,hours,100,GiB,0.0001266,USD/(GiB*hours),USD,0.81024,List Price*Charge Duration*Usage,,,,0,0.81024,0,0.81024
5a03faf32575713f5dd744ea9d1434d5,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_os,Operating System,"[{""name"":""Instance Family"",""value"":""Memory-optimized Type r6""},{""name"":""Flow type"",""value"":""IO optimized instance""},{""name"":""OS Type"",""value"":""windows""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4n3c0t22fhcbki4hf1u,POS-DEV-XODB01,ap-southeast-1,Singapore,66,hours,,,0,USD/Hour,USD,0,List Price*Charge Duration,,,,0,0,0,0
5a22ba52ab6dc2c913800c56aed515dc,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_os,Operating System,"[{""name"":""Instance Family"",""value"":""ecs.r7a""},{""name"":""Flow type"",""value"":""IO optimized instance""},{""name"":""OS Type"",""value"":""windows""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4ney87j114pg9y3jbsv,CKSG-QLIKDEV01,ap-southeast-1,Singapore,64,hours,,,0,USD/Hour,USD,0,List Price*Charge Duration,,,,0,0,0,0
5b2f8f1c5e4936cf9ce6516cfa521349,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),systemdisk,System Disk,"[{""name"":""System disk type"",""value"":""Enhanced SSD(ESSD)""},{""name"":""Performance Level"",""value"":""PL0""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4ne7y8uymt583qupe90,CKSG-QLIKDEV02,ap-southeast-1,Singapore,90,hours,200,GiB,0.0001266,USD/(GiB*hours),USD,2.2788,List Price*Charge Duration*Usage,,,,0,2.2788,0,2.2788
5b49b0c4f88648b49733c92333117d93,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_bandwidth,Public Bandwidth,"[{""name"":""Bandwidth"",""value"":""[0Kbps, 1024Kbps)""},{""name"":""Region"",""value"":""Singapore""}]",,i-t4n1sagyz8dlty5u99r7,i-t4n1sagyz8dlty5u99r7,W2022STDCIS,ap-southeast-1,Singapore,,,,,0,USD/Hour,USD,0,,,,,0,0,0,0
5bcdebb10541b369e35cb1cbbd8ba2df,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_bandwidth,Public Bandwidth,"[{""name"":""Bandwidth"",""value"":""[0Kbps, 1024Kbps)""},{""name"":""Region"",""value"":""Singapore""}]",,i-t4naa3flk3oihhcw96dz,i-t4naa3flk3oihhcw96dz,CKSG-QLIKQVP02,ap-southeast-1,Singapore,,,,,0,USD/Hour,USD,0,,,,,0,0,0,0
5c28e47a029b1598f9732284ec3bc939,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_bandwidth,Public Bandwidth,"[{""name"":""Bandwidth"",""value"":""[1024Kbps, 1024Kbps]""},{""name"":""Region"",""value"":""Singapore""}]",,i-t4nh4d77o4t0qlf588ps,i-t4nh4d77o4t0qlf588ps,POS-CheckMK,ap-southeast-1,Singapore,,,,,0.0059,USD/Hour,USD,0.4779,,,,,0,0.4779,0,0.4779
5cda47c2eb63e45eff84023fcc90d6bc,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_os,Operating System,"[{""name"":""Instance Family"",""value"":""Burstable Type t6""},{""name"":""Flow type"",""value"":""IO optimized instance""},{""name"":""OS Type"",""value"":""windows""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4n4zxudonb9klgv98uw,CKSG-APP02,ap-southeast-1,Singapore,274,hours,,,0,USD/Hour,USD,0,List Price*Charge Duration,,,,0,0,0,0
5d55e20f37fa1a002da5d3ed163e4d02,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_os,Operating System,"[{""name"":""Instance Family"",""value"":""ecs.c8a""},{""name"":""Flow type"",""value"":""IO optimized instance""},{""name"":""OS Type"",""value"":""linux""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4nb5x8lmrxkajgyf0qu,OpenObserve,ap-southeast-1,Singapore,16,hours,,,0,USD/Hour,USD,0,List Price*Charge Duration,,,,0,0,0,0
5d9fb44fafbdb6a51c4ad5dcb04864dd,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_bandwidth,Public Bandwidth,"[{""name"":""Bandwidth"",""value"":""[0Kbps, 1024Kbps)""},{""name"":""Region"",""value"":""Singapore""}]",,i-t4ncl77vnk4ic0slnd21,i-t4ncl77vnk4ic0slnd21,POS-UAT-XOAP02,ap-southeast-1,Singapore,,,,,0,USD/Hour,USD,0,,,,,0,0,0,0
5dda73fb911c5441316b06ecb7c00a3b,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),systemdisk,System Disk,"[{""name"":""System disk type"",""value"":""Enhanced SSD(ESSD)""},{""name"":""Performance Level"",""value"":""PL0""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4na4p9i8ffmoqdtq4x7,POS-DEV-XOAP01,ap-southeast-1,Singapore,8,hours,100,GiB,0.0001266,USD/(GiB*hours),USD,0.10128,List Price*Charge Duration*Usage,,,,0,0.10128,0,0.10128
5ede58a5bdb7280ce2b91b900be86646,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),systemdisk,System Disk,"[{""name"":""System disk type"",""value"":""Ultra Disk""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4n8adj0k3nxy707meud,POS-PRD-OBAP01,ap-southeast-1,Singapore,16,hours,100,GiB,0.0001,USD/(GiB*hours),USD,0.16,List Price*Charge Duration*Usage,,,,0,0.16,0,0.16
5f47ab3e3ded054d877ac93c0c73076c,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),systemdisk,System Disk,"[{""name"":""System disk type"",""value"":""Enhanced SSD(ESSD)""},{""name"":""Performance Level"",""value"":""PL0""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4ne7y8uymt583qupe90,CKSG-QLIKDEV02,ap-southeast-1,Singapore,274,hours,200,GiB,0.0001266,USD/(GiB*hours),USD,6.93768,List Price*Charge Duration*Usage,,,,0,6.93768,0,6.93768
5fa8f83bfec1e799fe818b8f34505da2,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),instance_type,Instance,"[{""name"":""Instance Billing Method"",""value"":""Pay-as-you-go Instance""},{""name"":""Flow type"",""value"":""IO optimized instance""},{""name"":""OS Type"",""value"":""linux""},{""name"":""Instance Family"",""value"":""General Purpose Type g5""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Instance Type"",""value"":""4-core, 16GB""}]",ecs.g5.xlarge,i-t4nh4d77o4t0qlf588ps,i-t4nh4d77o4t0qlf588ps,POS-CheckMK,ap-southeast-1,Singapore,26.795278,hours,,,0.24,USD/Hour,USD,6.43086672,List Price*Charge Duration,,,,0,6.43086672,0,6.43086672
602ce6fc1b8839ed098b8b6c447969c3,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_bandwidth,Public Bandwidth,"[{""name"":""Bandwidth"",""value"":""[0Kbps, 1024Kbps)""},{""name"":""Region"",""value"":""Singapore""}]",,i-t4n1sagyz8dlty5u99r7,i-t4n1sagyz8dlty5u99r7,W2022STDCIS,ap-southeast-1,Singapore,,,,,0,USD/Hour,USD,0,,,,,0,0,0,0
60a550d5f4e7386fd59c10c981d9ec54,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),systemdisk,System Disk,"[{""name"":""System disk type"",""value"":""Ultra Disk""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4nf8a0w3exjcm56najw,POS-PRD-OBAP02,ap-southeast-1,Singapore,66,hours,100,GiB,0.0001,USD/(GiB*hours),USD,0.66,List Price*Charge Duration*Usage,,,,0,0.66,0,0.66
60bc9a9ef3c43b5e2cf68faaaed03d40,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),systemdisk,System Disk,"[{""name"":""System disk type"",""value"":""Ultra Disk""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4naa3flk3oihhcw96e0,CKSG-QLIKQVS02,ap-southeast-1,Singapore,90,hours,200,GiB,0.0001,USD/(GiB*hours),USD,1.8,List Price*Charge Duration*Usage,,,,0,1.8,0,1.8
61e994838f00e99b129a68e24342dfff,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_os,Operating System,"[{""name"":""Instance Family"",""value"":""ecs.g5ne""},{""name"":""Flow type"",""value"":""IO optimized instance""},{""name"":""OS Type"",""value"":""windows""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4naa3flk3oihhcw96e0,CKSG-QLIKQVS02,ap-southeast-1,Singapore,90,hours,,,0,USD/Hour,USD,0,List Price*Charge Duration,,,,0,0,0,0
621da0c315657d406f6e699c0b7ca934,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_os,Operating System,"[{""name"":""Instance Family"",""value"":""Memory-optimized Type r6""},{""name"":""Flow type"",""value"":""IO optimized instance""},{""name"":""OS Type"",""value"":""windows""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4ncl77vnk4iafkpdrh4,POS-UAT-XODB01,ap-southeast-1,Singapore,90,hours,,,0,USD/Hour,USD,0,List Price*Charge Duration,,,,0,0,0,0
6243c7c91e6c5f7f9c00acd659f7c2fe,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),systemdisk,System Disk,"[{""name"":""System disk type"",""value"":""Enhanced SSD(ESSD)""},{""name"":""Performance Level"",""value"":""PL0""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4ni778j5pp5ph5zr2gx,SAP_DEV_TESTSERVER_06102025,ap-southeast-1,Singapore,16,hours,100,GiB,0.0001266,USD/(GiB*hours),USD,0.20256,List Price*Charge Duration*Usage,,,,0,0.20256,0,0.20256
6304601e5a416c8f898765b31f2397e7,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_bandwidth,Public Bandwidth,"[{""name"":""Bandwidth"",""value"":""[0Kbps, 1024Kbps)""},{""name"":""Region"",""value"":""Singapore""}]",,i-t4na4p9i8ffmoqdtq4x7,i-t4na4p9i8ffmoqdtq4x7,POS-DEV-XOAP01,ap-southeast-1,Singapore,,,,,0,USD/Hour,USD,0,,,,,0,0,0,0
641370a7862eed5d3322e35d61482fb8,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),systemdisk,System Disk,"[{""name"":""System disk type"",""value"":""Enhanced SSD(ESSD)""},{""name"":""Performance Level"",""value"":""PL0""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4ni778j5pp5ph5zr2gx,SAP_DEV_TESTSERVER_06102025,ap-southeast-1,Singapore,76,hours,100,GiB,0.0001266,USD/(GiB*hours),USD,0.96216,List Price*Charge Duration*Usage,,,,0,0.96216,0,0.96216
6480deca3391586de295babb79938830,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_bandwidth,Public Bandwidth,"[{""name"":""Bandwidth"",""value"":""[0Kbps, 1024Kbps)""},{""name"":""Region"",""value"":""Singapore""}]",,i-t4n9tz86wc20vmsrjrs3,i-t4n9tz86wc20vmsrjrs3,POS-UAT-OBAP01,ap-southeast-1,Singapore,,,,,0,USD/Hour,USD,0,,,,,0,0,0,0
64a25922d69e3f9e2252b34861162ade,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_os,Operating System,"[{""name"":""Instance Family"",""value"":""General Purpose Type g6""},{""name"":""Flow type"",""value"":""IO optimized instance""},{""name"":""OS Type"",""value"":""linux""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4n2k43c23huoodj8nfb,POS-UAT-OBDB01,ap-southeast-1,Singapore,66,hours,,,0,USD/Hour,USD,0,List Price*Charge Duration,,,,0,0,0,0
64fda1d53cc0abc088e0d0ee1fba0e64,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_bandwidth,Public Bandwidth,"[{""name"":""Bandwidth"",""value"":""[0Kbps, 1024Kbps)""},{""name"":""Region"",""value"":""Singapore""}]",,i-t4n5mlcfngoa19yx16z5,i-t4n5mlcfngoa19yx16z5,SAP-IPCENTER2,ap-southeast-1,Singapore,,,,,0,USD/Hour,USD,0,,,,,0,0,0,0
6519c24ee9f80a24eb256467eb7f9bb1,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_bandwidth,Public Bandwidth,"[{""name"":""Bandwidth"",""value"":""[0Kbps, 1024Kbps)""},{""name"":""Region"",""value"":""Singapore""}]",,i-t4n4zxudonb9klgv98uw,i-t4n4zxudonb9klgv98uw,CKSG-APP02,ap-southeast-1,Singapore,,,,,0,USD/Hour,USD,0,,,,,0,0,0,0
65dfe218452c7179bb7ee52169e28a63,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_os,Operating System,"[{""name"":""Instance Family"",""value"":""General Purpose Type g6""},{""name"":""Flow type"",""value"":""IO optimized instance""},{""name"":""OS Type"",""value"":""linux""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4n2k43c23huoodj8nfb,POS-UAT-OBDB01,ap-southeast-1,Singapore,81,hours,,,0,USD/Hour,USD,0,List Price*Charge Duration,,,,0,0,0,0
672f070831720deaf9b73c0e4613b11f,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_bandwidth,Public Bandwidth,"[{""name"":""Bandwidth"",""value"":""[0Kbps, 1024Kbps)""},{""name"":""Region"",""value"":""Singapore""}]",,i-t4naa3flk3oihhcw96dz,i-t4naa3flk3oihhcw96dz,CKSG-QLIKQVP02,ap-southeast-1,Singapore,,,,,0,USD/Hour,USD,0,,,,,0,0,0,0
67501171f7a70c84efefd0f9896a8131,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),systemdisk,System Disk,"[{""name"":""System disk type"",""value"":""Ultra Disk""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4n9tz86wc20vmsrjrs3,POS-UAT-OBAP01,ap-southeast-1,Singapore,16,hours,100,GiB,0.0001,USD/(GiB*hours),USD,0.16,List Price*Charge Duration*Usage,,,,0,0.16,0,0.16
67ccef2582534f88a2b66faf3f5f8bd4,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_os,Operating System,"[{""name"":""Instance Family"",""value"":""General Purpose Type g6""},{""name"":""Flow type"",""value"":""IO optimized instance""},{""name"":""OS Type"",""value"":""windows""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4na4p9i8ffmoqdtq4x7,POS-DEV-XOAP01,ap-southeast-1,Singapore,16,hours,,,0,USD/Hour,USD,0,List Price*Charge Duration,,,,0,0,0,0
67d7eb962e35edf2c514c78a33442d32,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),systemdisk,System Disk,"[{""name"":""System disk type"",""value"":""Ultra Disk""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4n4zxudonb9klgv98uw,CKSG-APP02,ap-southeast-1,Singapore,81,hours,100,GiB,0.0001,USD/(GiB*hours),USD,0.81,List Price*Charge Duration*Usage,,,,0,0.81,0,0.81
680273ae8db9e1770f25f544962cf099,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),systemdisk,System Disk,"[{""name"":""System disk type"",""value"":""Enhanced SSD(ESSD)""},{""name"":""Performance Level"",""value"":""PL0""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4nb5x8lmrxkajgyf0qu,OpenObserve,ap-southeast-1,Singapore,76,hours,500,GiB,0.0001266,USD/(GiB*hours),USD,4.8108,List Price*Charge Duration*Usage,,,,0,4.8108,0,4.8108
6832848f1ad21f30b7ec502bba304c33,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,ecs_intl,Elastic Computing (Pay-As-You-Go),vm_bandwidth,Public Bandwidth,"[{""name"":""Bandwidth"",""value"":""[0Kbps, 1024Kbps)""},{""name"":""Region"",""value"":""Singapore""}]",,i-t4naa3flk3oihhcw96e0,i-t4naa3flk3oihhcw96e0,CKSG-QLIKQVS02,ap-southeast-1,Singapore,,,,,0,USD/Hour,USD,0,,,,,0,0,0,0
